ifInOctets11,ifOutOctets11,ifoutDiscards11,ifInUcastPkts11,ifInNUcastPkts11,ifInDiscards11,ifOutUcastPkts11,ifOutNUcastPkts11,tcpOutRsts,tcpInSegs,tcpOutSegs,tcpPassiveOpens,tcpRetransSegs,tcpCurrEstab,tcpEstabResets,tcp?ActiveOpens,udpInDatagrams,udpOutDatagrams,udpInErrors,udpNoPorts,ipInReceives,ipInDelivers,ipOutRequests,ipOutDiscards,ipInDiscards,ipForwDatagrams,ipOutNoRoutes,ipInAddrErrors,icmpInMsgs,icmpInDestUnreachs,icmpOutMsgs,icmpOutDestUnreachs,icmpInEchos,icmpOutEchoReps,class
31351369,17505798,0,230695,2053,1,114290,2444,0,593173,97024,2204,0,4078,0,509,17439,14309,1,1,154230,114578,202112,0,0,1,0,1,1,1,1,1,1,0,normal
31378438,17538348,0,231090,2056,1,114529,2449,0,593401,97252,2205,0,4087,0,510,17471,14341,1,1,154510,114818,202423,0,0,1,0,1,1,1,1,1,1,0,normal
31419520,17586281,0,231412,2060,1,114779,2453,0,593675,97456,2206,0,4094,0,511,17509,14372,1,1,154827,115083,202692,0,0,1,0,1,1,1,1,1,1,0,normal
31455299,17630364,0,231720,2064,1,114965,2457,0,593944,97672,2207,0,4102,0,512,17545,14410,1,1,155017,115332,202947,0,0,1,0,1,1,1,1,1,1,0,normal
31496555,17671225,0,232068,2068,1,115127,2463,0,594199,97850,2208,0,4109,0,513,17583,14438,1,1,155180,115514,203328,0,0,1,0,1,1,1,1,1,1,0,normal
31543750,17705667,0,232400,2073,1,115346,2469,0,594475,98031,2209,0,4121,0,514,17599,14462,1,1,155356,115720,203600,0,0,1,0,1,1,1,1,1,1,0,normal
31581695,17735847,0,232748,2078,1,115600,2475,0,594697,98250,2210,0,4127,0,515,17623,14501,1,1,155616,115896,203930,0,0,1,0,1,1,1,1,1,1,0,normal
31621414,17770257,0,233070,2082,1,115853,2480,0,594907,98451,2211,0,4133,0,516,17649,14540,1,1,155825,116086,204168,0,0,1,0,1,1,1,1,1,1,0,normal
31679641,17814577,0,233337,2085,1,116127,2486,0,595164,98655,2212,0,4144,0,517,17680,14572,1,1,155983,116307,204360,0,0,1,0,1,1,1,1,1,1,0,normal
31727260,17850321,0,233698,2089,1,116289,2493,0,595439,98897,2214,0,4153,0,518,17709,14606,1,1,156279,116524,204721,0,0,1,0,1,1,1,1,1,1,0,normal
31788941,17881595,0,234064,2093,1,116594,2498,0,595712,99120,2215,0,4161,0,519,17743,14636,1,1,156527,116836,205069,0,0,1,0,1,1,1,1,1,1,0,normal
31829976,17911469,0,234430,2097,1,116787,2502,0,595936,99319,2216,0,4168,0,520,17768,14671,1,1,156752,117075,205318,0,0,1,0,1,1,1,1,1,1,0,normal
31877022,17936138,0,234699,2102,1,116990,2506,0,596110,99510,2217,0,4175,0,521,17791,14701,1,1,156948,117341,205662,0,0,1,0,1,1,1,1,1,1,0,normal
56083,286335,0,533,40,0,2304,20,0,1674,449,4,1,44,0,8,308,213,1,0,3017,2535,1610,0,0,1,0,0,0,1,1,0,1,0,normal
113769,330653,0,856,47,0,2625,26,0,1972,634,5,1,56,0,9,333,253,1,0,3238,2871,1871,0,0,1,0,0,0,1,1,0,1,0,normal
173655,378641,0,1149,53,0,2965,33,0,2224,886,6,1,66,0,10,356,281,1,0,3554,3047,2260,0,0,1,0,0,0,1,1,0,1,0,normal
206411,419552,0,1303,59,0,3241,39,0,2495,1102,8,1,76,0,11,374,302,1,0,3874,3367,2527,0,0,1,0,0,0,1,1,0,1,0,normal
266743,459573,0,1542,66,0,3534,47,0,2754,1272,9,1,86,0,12,401,326,1,0,4111,3602,2738,0,0,1,0,0,0,1,1,0,1,0,normal
314856,524009,0,1790,72,0,3823,53,0,3044,1473,10,1,97,0,13,433,353,1,0,4374,3887,2977,0,0,1,0,0,0,1,1,0,1,0,normal
341592,585799,0,2073,77,0,4076,57,0,3267,1694,11,1,108,0,14,457,373,1,0,4583,4202,3107,0,0,1,0,0,0,1,1,0,1,0,normal
391697,636122,0,2323,81,0,4380,63,0,3522,1879,12,1,119,0,15,478,417,1,0,4826,4397,3422,0,0,1,0,0,0,1,1,0,1,0,normal
449607,689630,0,2694,87,0,4707,69,0,3771,2122,14,1,127,0,16,501,446,1,0,4949,4621,3709,0,0,1,0,0,0,1,1,0,1,0,normal
497913,730315,0,2821,93,0,5061,73,0,3956,2253,15,1,135,0,17,529,469,1,0,5204,4987,4033,0,0,1,0,0,0,1,1,0,1,0,normal
548094,774215,0,3017,99,0,5344,79,0,4142,2434,16,1,147,0,18,552,495,1,0,5485,5242,4228,0,0,1,0,0,0,1,1,0,1,0,normal
611952,811198,0,3276,105,0,5488,86,0,4397,2644,17,1,155,0,19,573,542,1,0,5760,5392,4590,0,0,1,0,0,0,1,1,0,1,0,normal
674797,852061,0,3500,110,0,5838,93,0,4618,2876,18,1,167,0,20,597,558,1,0,6020,5610,4965,0,0,1,0,0,0,1,1,0,1,0,normal
732700,895393,0,3793,116,0,6175,96,0,4823,3059,19,1,178,0,21,625,579,1,0,6319,5828,5295,0,0,1,0,0,0,1,1,0,1,0,normal
782062,943909,0,4048,122,0,6451,103,0,5005,3222,20,1,188,0,22,656,609,1,0,6491,6005,5606,0,0,1,0,0,0,1,1,0,1,0,normal
821892,989270,0,4382,129,0,6827,109,0,5260,3446,22,1,198,0,23,679,637,1,0,6759,6297,5875,0,0,1,0,0,0,1,1,0,1,0,normal
867186,1028726,0,4688,135,0,7105,114,0,5462,3657,23,1,209,0,24,711,664,1,0,7024,6583,6181,0,0,1,0,0,0,1,1,0,1,0,normal
916886,1071693,0,4948,140,0,7401,120,0,5642,3817,24,1,219,0,25,736,703,1,0,7290,6849,6440,0,0,1,0,0,0,1,1,0,1,0,normal
975793,1116503,0,5237,146,0,7607,126,0,5860,4000,25,1,231,0,26,761,738,1,0,7560,7081,6780,0,0,1,0,0,0,1,1,0,1,0,normal
6295899,1137683,0,5559,153,0,7914,131,0,6118,4179,26,1,242,0,27,4092,762,1,0,30760,7306,7171,0,0,1,0,0,0,1,1,0,1,0,udp-flood
13906468,1165001,0,5789,160,0,8185,136,0,6280,4420,27,1,254,0,28,6370,792,1,0,54639,7641,7470,0,0,1,0,0,0,1,1,0,1,0,udp-flood
17740834,1209915,0,6097,164,0,8404,140,0,6448,4598,28,1,267,0,29,9581,818,1,0,82983,7931,7717,0,0,1,0,0,0,1,1,0,1,0,udp-flood
24317279,1259090,0,6362,173,0,8662,145,0,6744,4810,29,1,275,0,30,12524,854,1,0,122368,8147,8143,0,0,1,0,0,0,1,1,0,1,0,udp-flood
30135178,1290234,0,6608,181,0,9038,151,0,7066,4998,30,1,287,0,31,15728,880,1,0,151816,8456,8342,0,0,1,0,0,0,1,1,0,1,0,udp-flood
30187738,1315891,0,6945,188,0,9342,158,0,7245,5220,31,1,298,0,32,15754,905,1,0,152065,8833,8488,0,0,1,0,0,0,1,1,0,1,0,normal
30249560,1373363,0,7183,194,0,9549,163,0,7393,5428,32,1,307,0,33,15788,931,1,0,152283,8988,8780,0,0,1,0,0,0,1,1,0,1,0,normal
30275553,1406412,0,7504,200,0,9842,170,0,7637,5629,33,1,317,0,34,15814,968,1,0,152534,9298,8961,0,0,1,0,0,0,1,1,0,1,0,normal
30330550,1444882,0,7710,206,0,10090,176,0,7888,5821,34,1,327,0,35,15842,1007,1,0,152811,9541,9242,0,0,1,0,0,0,1,1,0,1,0,normal
30400295,1487761,0,8146,212,0,10448,182,0,8118,5971,35,1,342,0,36,15872,1033,1,0,153122,9911,9573,0,0,1,0,0,0,1,1,0,1,0,normal
30428768,1533405,0,8319,218,0,10818,189,0,8287,6147,37,1,351,0,37,15897,1065,1,0,153379,10176,9868,0,0,1,0,0,0,1,1,0,1,0,normal
30483109,1579713,0,8559,225,0,11101,194,0,8494,6392,38,1,361,0,38,15917,1085,1,0,153599,10352,10154,0,0,1,0,0,0,1,1,0,1,0,normal
30553199,1621700,0,8812,232,0,11313,198,0,8745,6610,39,1,368,0,39,15948,1118,1,0,153835,10589,10383,0,0,1,0,0,0,1,1,0,1,0,normal
30608529,1680415,0,9065,238,0,11581,204,0,9005,6808,41,1,373,0,40,15977,1142,1,0,154056,10848,10683,0,0,1,0,0,0,1,1,0,1,0,normal
30685287,1719108,0,9317,243,0,11928,210,0,9227,7063,42,1,383,0,41,16003,1174,1,0,154270,11148,10935,0,0,1,0,0,0,1,1,0,1,0,normal
30737432,1769580,0,9522,250,0,12253,214,0,9503,7186,43,1,392,0,42,16035,1209,1,0,154541,11414,11252,0,0,1,0,0,0,1,1,0,1,0,normal
30793888,1806442,0,9685,256,0,12427,221,0,9771,7468,44,1,406,0,43,16065,1246,1,0,154715,11642,11542,0,0,1,0,0,0,1,1,0,1,0,normal
30833009,1855301,0,10007,262,0,12748,226,0,9965,7659,45,1,415,0,44,16088,1273,1,0,154966,11958,11826,0,0,1,0,0,0,1,1,0,1,0,normal
30885683,1912085,0,10349,267,0,13064,230,0,10159,7856,47,1,422,0,45,16107,1301,1,0,155173,12167,12094,0,0,1,0,0,0,1,1,0,1,0,normal
30937415,1964801,0,10673,273,0,13321,236,0,10409,8083,48,1,431,0,46,16135,1336,1,0,155457,12469,12363,0,0,1,0,0,0,1,1,0,1,0,normal
30992669,2010282,0,10901,281,0,13540,242,0,10627,8328,49,1,440,0,47,16159,1366,1,0,155638,12626,12606,0,0,1,0,0,0,1,1,0,1,0,normal
31042153,2053140,0,11219,287,0,13702,248,0,10807,8533,50,1,446,0,48,16188,1400,1,0,155908,12859,12869,0,0,1,0,0,0,1,1,0,1,0,normal
31111123,2086688,0,11551,294,0,13953,256,0,11058,8745,51,1,456,0,49,16214,1432,1,0,156116,13149,13166,0,0,1,0,0,0,1,1,0,1,0,normal
31162226,2132096,0,11819,301,0,14237,262,0,11199,8961,52,1,466,0,50,16229,1459,1,0,156338,13443,13387,0,0,1,0,0,0,1,1,0,1,0,normal
31214477,2190505,0,12254,307,0,14609,268,0,11426,9156,53,1,476,0,51,16254,1480,1,0,156668,13711,13612,0,0,1,0,0,0,1,1,0,1,0,normal
31262405,2242386,0,12598,313,0,14865,274,0,11707,9432,54,1,483,0,52,16283,1507,1,0,156889,14017,13828,0,0,1,0,0,0,1,1,0,1,0,normal
31321791,2295116,0,12864,320,0,15247,279,0,11920,9603,55,1,490,0,53,16305,1545,1,0,157121,14280,14115,0,0,1,0,0,0,1,1,0,1,0,normal
31372737,2349953,0,13199,325,0,15540,286,0,12164,9868,56,1,500,0,54,16328,1569,1,0,157362,14475,14486,0,0,1,0,0,0,1,1,0,1,0,normal
31409231,2385443,0,13462,332,0,15849,291,0,12517,10120,57,1,509,0,55,16346,1597,1,0,157549,14664,14728,0,0,1,0,0,0,1,1,0,1,0,normal
31467104,2431604,0,13795,339,0,16058,297,0,12807,10376,58,1,518,0,56,16373,1630,1,0,157769,14858,15006,0,0,1,0,0,0,1,1,0,1,0,normal
31533009,2478301,0,14074,345,0,16289,304,0,13093,10618,59,1,527,0,57,16391,1656,1,0,158045,15087,15300,0,0,1,0,0,0,1,1,0,1,0,normal
31590263,2521118,0,14334,350,0,16562,309,0,13308,10870,60,1,537,0,59,16412,1691,1,0,158290,15349,15498,0,0,1,0,0,0,1,1,0,1,0,normal
31648324,2557345,0,14626,356,0,16807,313,0,13537,11077,62,1,546,0,60,16442,1726,1,0,158566,15579,15854,0,0,1,0,0,0,1,1,0,1,0,normal
31702232,2593976,0,14833,361,0,17104,318,0,13741,11234,63,1,553,0,61,16476,1768,1,0,158818,15815,16188,0,0,1,0,0,0,1,1,0,1,0,normal
31742357,2630949,0,15120,365,0,17508,322,0,14002,11454,64,1,561,0,62,16500,1796,1,0,159112,16080,16412,0,0,1,0,0,0,1,1,0,1,0,normal
31789647,2656789,0,15281,372,0,17892,328,0,14275,11642,65,1,570,0,63,16530,1822,1,0,159330,16379,16582,0,0,1,0,0,0,1,1,0,1,0,normal
31859127,2699011,0,15561,379,0,18146,334,0,14490,11814,66,1,578,0,64,16550,1842,1,0,159624,16621,16908,0,0,1,0,0,0,1,1,0,1,0,normal
31926220,2737140,0,15791,386,0,18447,338,0,14749,11964,67,1,586,0,65,16579,1875,1,0,159878,16917,17230,0,0,1,0,0,0,1,1,0,1,0,normal
31976546,2784384,0,16036,393,0,18727,344,0,15001,12169,68,1,595,0,66,16600,1898,1,0,160139,17113,17504,0,0,1,0,0,0,1,1,0,1,0,normal
32042903,2834111,0,16336,399,0,19013,350,0,15270,12362,69,1,605,0,67,16627,1926,1,0,160386,17466,17816,0,0,1,0,0,0,1,1,0,1,0,normal
32094006,2868494,0,16622,406,0,19206,356,0,15579,12555,70,1,613,0,68,16653,1949,1,0,160679,17652,18151,0,0,1,0,0,0,1,1,0,1,0,normal
32145357,2911429,0,16918,412,0,19591,360,0,15805,12731,71,1,625,0,69,16678,1987,1,0,160901,17991,18517,0,0,1,0,0,0,1,1,0,1,0,normal
32192824,2958544,0,17148,418,0,19846,365,0,15982,12976,72,1,632,0,70,16699,2014,1,0,161181,18277,18770,0,0,1,0,0,0,1,1,0,1,0,normal
32246013,3004615,0,17371,424,0,20094,371,0,16230,13232,73,1,644,0,71,16726,2051,1,0,161408,18587,19071,0,0,1,0,0,0,1,1,0,1,0,normal
32313567,3049180,0,17660,430,0,20474,376,0,16537,13474,74,1,654,0,72,16747,2085,1,0,161678,18782,19445,0,0,1,0,0,0,1,1,0,1,0,normal
32370784,3091344,0,18000,437,0,20674,381,0,16788,13629,76,1,664,0,73,16775,2112,1,0,161901,18973,19771,0,0,1,0,0,0,1,1,0,1,0,normal
32413569,3153847,0,18209,442,0,20957,388,0,16950,13884,77,1,674,0,74,16796,2139,1,0,162155,19289,19994,0,0,1,0,0,0,1,1,0,1,0,normal
32474462,3203646,0,18511,446,0,21301,395,0,17207,14100,79,1,684,0,75,16824,2168,1,0,162357,19531,20367,0,0,1,0,0,0,1,1,0,1,0,normal
32515756,3247238,0,18809,451,0,21655,400,0,17466,14319,80,1,691,0,76,16852,2200,1,0,162620,19710,20633,0,0,1,0,0,0,1,1,0,1,0,normal
32573771,3292635,0,19097,458,0,21898,405,0,17714,14473,81,1,699,0,77,16878,2228,1,0,162804,20066,21011,0,0,1,0,0,0,1,1,0,1,0,normal
32626554,3332715,0,19487,464,0,22132,410,0,17909,14668,82,1,710,0,78,16902,2257,1,0,163089,20309,21310,0,0,1,0,0,0,1,1,0,1,0,normal
32678744,3386174,0,19781,471,0,22296,415,0,18127,14944,83,1,721,0,79,16932,2286,1,0,163354,20571,21702,0,0,1,0,0,0,1,1,0,1,0,normal
32722516,3435964,0,20112,475,0,22724,424,0,18381,15143,84,1,734,0,80,16955,2313,1,0,163662,20881,21911,0,0,1,0,0,0,1,1,0,1,0,normal
32782270,3491650,0,20331,480,0,23104,430,0,18614,15309,85,1,745,0,81,16980,2346,1,0,163888,21166,22273,0,0,1,0,0,0,1,1,0,1,0,normal
32810838,3514302,0,20625,487,0,23432,437,0,18905,15515,86,1,755,0,82,17002,2375,1,0,164189,21468,22593,0,0,1,0,0,0,1,1,0,1,0,normal
32873930,3576314,0,21006,493,0,23678,442,0,19088,15744,87,1,764,0,83,17023,2402,1,0,164403,21843,22804,0,0,1,0,0,0,1,1,0,1,0,normal
32911219,3628749,0,21319,500,0,23923,449,0,19358,16003,88,1,773,0,84,17051,2428,1,0,164684,22108,23067,0,0,1,0,0,0,1,1,0,1,0,normal
32962761,3682871,0,21642,505,0,24189,456,0,19507,16276,89,1,783,0,85,17077,2456,1,0,164841,22467,23368,0,0,1,0,0,0,1,1,0,1,0,normal
33035615,3735432,0,21907,511,0,24553,462,0,19668,16451,90,1,795,0,86,17102,2480,1,0,165117,22729,23719,0,0,1,0,0,0,1,1,0,1,0,normal
33091445,3794345,0,22094,517,0,24718,468,0,19865,16695,91,1,807,0,87,17131,2507,1,0,165478,23011,24091,0,0,1,0,0,0,1,1,0,1,0,normal
33142625,3834574,0,22356,521,0,25051,472,0,20046,16857,92,1,816,0,88,17153,2532,1,0,165718,23290,24315,0,0,1,0,0,0,1,1,0,1,0,normal
33206152,3866586,0,22642,529,0,25384,477,0,20323,17145,93,1,826,0,89,17187,2564,1,0,165955,23576,24503,0,0,1,0,0,0,1,1,0,1,0,normal
33273412,3918471,0,22846,533,0,25627,483,0,20547,17372,94,1,835,0,90,17217,2592,1,0,166171,23945,24847,0,0,1,0,0,0,1,1,0,1,0,normal
33331955,3966280,0,23069,538,0,25982,489,0,20792,17524,95,1,841,0,91,17241,2617,1,0,166351,24233,25206,0,0,1,0,0,0,1,1,0,1,0,normal
33379707,4023305,0,23285,545,0,26311,493,0,20960,17712,96,1,851,0,92,17269,2646,1,0,166540,24482,25553,0,0,1,0,0,0,1,1,0,1,0,normal
33435188,4076436,0,23512,552,0,26583,500,0,21174,17950,97,1,863,0,93,17301,2674,1,0,166850,24658,25882,0,0,1,0,0,0,1,1,0,1,0,normal
33507561,4129346,0,23809,557,0,26939,507,0,21534,18087,98,1,875,0,94,17328,2695,1,0,167084,24881,26130,0,0,1,0,0,0,1,1,0,1,0,normal
33564639,4175527,0,24091,563,0,27211,513,0,21759,18371,99,1,884,0,95,17354,2733,1,0,167382,25136,26454,0,0,1,0,0,0,1,1,0,1,0,normal
33634023,4224351,0,24316,568,0,27468,519,0,21969,18637,100,1,892,0,96,17380,2761,1,0,167569,25396,26779,0,0,1,0,0,0,1,1,0,1,0,normal
33674079,4266578,0,24571,575,0,27804,526,0,22319,18798,101,1,904,0,97,17403,2785,1,0,167902,25761,27069,0,0,1,0,0,0,1,1,0,1,0,normal
33732731,4304792,0,24828,582,0,28077,532,0,22479,18963,102,1,912,0,98,17422,2825,1,0,168097,26053,27465,0,0,1,0,0,0,1,1,0,1,0,normal
33786490,4346522,0,25056,588,0,28391,539,0,22627,19147,104,1,920,0,99,17451,2859,1,0,168375,26274,27700,0,0,1,0,0,0,1,1,0,1,0,normal
33830423,4381319,0,25270,594,0,28611,544,0,22879,19347,105,1,930,0,100,17478,2890,1,0,168587,26586,28149,0,0,1,0,0,0,1,1,0,1,0,normal
33884802,4431712,0,25569,600,0,28811,549,0,23112,19533,106,1,943,0,101,17509,2914,1,0,168805,26881,28469,0,0,1,0,0,0,1,1,0,1,0,normal
33947108,4475323,0,25802,605,0,29144,553,0,23372,19800,107,1,954,0,102,17536,2942,1,0,169117,27024,28800,0,0,1,0,0,0,1,1,0,1,0,normal
34018853,4528954,0,26040,612,0,29418,558,0,23612,19953,108,1,965,0,103,17565,2975,1,0,169272,27233,29044,0,0,1,0,0,0,1,1,0,1,0,normal
34068816,4565461,0,26333,619,0,29766,563,0,23837,20156,109,1,970,0,104,17584,3007,1,0,169477,27398,29358,0,0,1,0,0,0,1,1,0,1,0,normal
34120063,4614876,0,26634,627,0,30046,568,0,24005,20352,111,1,982,0,105,17605,3038,1,0,169669,27598,29626,0,0,1,0,0,0,1,1,0,1,0,normal
34167259,4665608,0,26890,632,0,30305,573,0,24275,20521,112,1,991,0,106,17630,3064,1,0,169965,27856,29865,0,0,1,0,0,0,1,1,0,1,0,normal
34203111,4711523,0,27270,638,0,30582,578,0,24427,20711,113,1,1001,0,107,17654,3097,1,0,170140,28094,30188,0,0,1,0,0,0,1,1,0,1,0,normal
34257268,4747230,0,27623,643,0,30951,583,0,24680,20867,115,1,1014,0,108,17672,3126,1,0,170392,28261,30453,0,0,1,0,0,0,1,1,0,1,0,normal
34304381,4794370,0,27951,649,0,31234,588,0,24978,21102,116,1,1023,0,109,17704,3156,1,0,170645,28536,30825,0,0,1,0,0,0,1,1,0,1,0,normal
34362222,4847190,0,28226,656,0,31569,595,0,25292,21341,117,1,1033,0,110,17730,3181,1,0,170881,28788,31036,0,0,1,0,0,0,1,1,0,1,0,normal
34406037,4887752,0,28516,662,0,31893,602,0,25550,21522,118,1,1041,0,111,17761,3219,1,0,171093,29045,31316,0,0,1,0,0,0,1,1,0,1,0,normal
34460785,4946369,0,28972,667,0,32165,608,0,25712,21755,119,1,1052,0,112,17792,3249,1,0,171314,29307,31644,0,0,1,0,0,0,1,1,0,1,0,normal
34525514,4991440,0,29277,673,0,32466,615,0,26022,21994,120,1,1061,0,113,17815,3266,1,0,171513,29551,31882,0,0,1,0,0,0,1,1,0,1,0,normal
34574096,5029348,0,29685,680,0,32842,622,0,26224,22164,121,1,1072,0,114,17846,3297,1,0,171767,29838,32139,0,0,1,0,0,0,1,1,0,1,0,normal
34629294,5082239,0,29930,686,0,33030,627,0,26456,22388,122,1,1081,0,115,17878,3324,1,0,172072,30101,32396,0,0,1,0,0,0,1,1,0,1,0,normal
34686813,5127276,0,30279,692,0,33246,634,0,26706,22621,123,1,1093,0,116,17900,3370,1,0,172303,30439,32644,0,0,1,0,0,0,1,1,0,1,0,normal
34753761,5181311,0,30593,697,0,33506,640,0,26964,22860,124,1,1104,0,117,17925,3391,1,0,172637,30694,32979,0,0,1,0,0,0,1,1,0,1,0,normal
34808108,5223533,0,30901,703,0,33819,648,0,27130,22935,125,1,1115,0,118,17949,3407,1,0,172887,30941,33338,0,0,1,0,0,0,1,1,0,1,0,normal
34853672,5271415,0,31188,707,0,34115,651,0,27410,23147,126,1,1126,0,120,17977,3429,1,0,173134,31165,33643,0,0,1,0,0,0,1,1,0,1,0,normal
34879243,5320471,0,31467,711,0,34376,656,0,27708,23417,127,1,1135,0,121,18005,3458,1,0,173435,31461,33951,0,0,1,0,0,0,1,1,0,1,0,normal
34926366,5366579,0,31757,714,0,34693,664,0,27937,23631,128,1,1144,0,122,18028,3490,1,0,173660,31788,34305,0,0,1,0,0,0,1,1,0,1,0,normal
34984506,5407966,0,32076,718,0,35042,667,0,28206,23866,130,1,1152,0,123,18056,3519,1,0,173883,32032,34596,0,0,1,0,0,0,1,1,0,1,0,normal
35062348,5458333,0,32319,724,0,35441,673,0,28496,24090,131,1,1162,0,124,18094,3542,1,0,174248,32245,34919,0,0,1,0,0,0,1,1,0,1,0,normal
35120285,5511967,0,32716,730,0,35816,679,0,28805,24352,132,1,1171,0,125,18120,3567,1,0,174529,32580,35241,0,0,1,0,0,0,1,1,0,1,0,normal
35165540,5546222,0,32958,738,0,36199,683,0,29040,24545,133,1,1182,0,126,18150,3600,1,0,174769,32857,35558,0,0,1,0,0,0,1,1,0,1,0,normal
35229925,5599281,0,33269,745,0,36607,691,0,29275,24661,134,1,1192,0,127,18169,3631,1,0,175100,33108,35944,0,0,1,0,0,0,1,1,0,1,0,normal
35275477,5641035,0,33676,752,0,36938,696,0,29412,24858,135,1,1202,0,128,18191,3670,1,0,175439,33220,36292,0,0,1,0,0,0,1,1,0,1,0,normal
35330205,5682621,0,33951,757,0,37219,700,0,29649,25061,136,1,1216,0,129,18217,3699,1,0,175680,33518,36598,0,0,1,0,0,0,1,1,0,1,0,normal
35380582,5724852,0,34243,763,0,37507,704,0,29929,25320,137,1,1225,0,130,18244,3725,1,0,175894,33879,36867,0,0,1,0,0,0,1,1,0,1,0,normal
35406318,5776109,0,34454,767,0,37834,711,0,30233,25521,138,1,1238,0,131,18272,3756,1,0,176170,34104,37216,0,0,1,0,0,0,1,1,0,1,0,normal
35472159,5824255,0,34727,772,0,38040,718,0,30459,25718,139,1,1245,0,132,18302,3781,1,0,176460,34443,37493,0,0,1,0,0,0,1,1,0,1,0,normal
35529155,5884778,0,34978,778,0,38316,724,0,30745,25863,140,1,1255,0,133,18325,3808,1,0,176762,34742,37704,0,0,1,0,0,0,1,1,0,1,0,normal
35595022,5939768,0,35240,786,0,38661,730,0,30958,26007,141,1,1264,0,134,18353,3836,1,0,177124,34966,38070,0,0,1,0,0,0,1,1,0,1,0,normal
35645005,5985851,0,35571,792,0,38937,735,0,31171,26214,142,1,1278,0,135,18383,3868,1,0,177418,35213,38419,0,0,1,0,0,0,1,1,0,1,0,normal
35692278,6025268,0,35990,796,0,39184,742,0,31457,26413,143,1,1288,0,136,18414,3892,1,0,177675,35389,38684,0,0,1,0,0,0,1,1,0,1,0,normal
35766282,6071274,0,36306,802,0,39380,747,0,31710,26595,144,1,1298,0,137,18439,3924,1,0,177979,35587,38961,0,0,1,0,0,0,1,1,0,1,0,normal
35820720,6097692,0,36567,807,0,39655,754,0,31968,26800,146,1,1307,0,138,18464,3953,1,0,178221,35895,39329,0,0,1,0,0,0,1,1,0,1,0,normal
35883035,6160653,0,36787,812,0,39922,761,0,32300,26992,147,1,1316,0,139,18490,3988,1,0,178414,36203,39639,0,0,1,0,0,0,1,1,0,1,0,normal
42671736,6210696,0,37098,819,0,40262,767,0,32549,27246,149,1,1328,0,141,21496,4020,1,0,205343,36480,39932,0,0,1,0,0,0,1,1,0,1,0,udp-flood
47861410,6262809,0,37386,825,0,40375,773,0,32756,27447,150,1,1338,0,142,24890,4045,1,0,239050,36723,40092,0,0,1,0,0,0,1,1,0,1,0,udp-flood
52569537,6307157,0,37644,831,0,40602,780,0,33079,27590,151,1,1349,0,143,27060,4084,1,0,267524,36879,40409,0,0,1,0,0,0,1,1,0,1,0,udp-flood
59534862,6362043,0,37956,837,0,40891,788,0,33289,27788,152,1,1355,0,144,29367,4111,1,0,298815,37076,40735,0,0,1,0,0,0,1,1,0,1,0,udp-flood
59575933,6400416,0,38196,843,0,41193,795,0,33446,28066,153,1,1366,0,145,29395,4130,1,0,299057,37342,41093,0,0,1,0,0,0,1,1,0,1,0,normal
59615781,6439528,0,38461,848,0,41453,799,0,33695,28269,154,1,1378,0,146,29421,4162,1,0,299251,37576,41457,0,0,1,0,0,0,1,1,0,1,0,normal
59680084,6478543,0,38748,855,0,41699,805,0,33919,28411,155,1,1387,0,147,29445,4198,1,0,299419,37801,41854,0,0,1,0,0,0,1,1,0,1,0,normal
59731024,6521871,0,39015,860,0,41934,812,0,34205,28660,156,1,1394,0,148,29475,4234,1,0,299664,38118,42211,0,0,1,0,0,0,1,1,0,1,0,normal
59781593,6553138,0,39210,865,0,42322,819,0,34384,28892,157,1,1406,0,149,29507,4266,1,0,299817,38391,42468,0,0,1,0,0,0,1,1,0,1,0,normal
59828826,6604609,0,39544,871,0,42699,827,0,34621,29081,158,1,1419,0,150,29530,4313,1,0,300003,38706,42813,0,0,1,0,0,0,1,1,0,1,0,normal
59904893,6657154,0,39859,877,0,43022,834,0,34804,29341,159,1,1432,0,151,29555,4349,1,0,300246,38958,43159,0,0,1,0,0,0,1,1,0,1,0,normal
59954934,6703300,0,40081,881,0,43221,838,0,34959,29585,160,1,1444,0,152,29591,4372,1,0,300566,39287,43457,0,0,1,0,0,0,1,1,0,1,0,normal
60002006,6765125,0,40527,887,0,43515,844,0,35247,29809,161,1,1455,0,153,29616,4393,1,0,300826,39556,43818,0,0,1,0,0,0,1,1,0,1,0,normal
60057558,6815311,0,40794,891,0,43770,848,0,35480,30115,162,1,1464,0,154,29643,4419,1,0,301048,39820,44110,0,0,1,0,0,0,1,1,0,1,0,normal
60118040,6863355,0,41056,897,0,44003,853,0,35646,30364,163,1,1476,0,155,29668,4447,1,0,301334,39987,44394,0,0,1,0,0,0,1,1,0,1,0,normal
60163250,6906556,0,41345,905,0,44271,861,0,35839,30597,165,1,1484,0,156,29694,4475,1,0,301555,40265,44516,0,0,1,0,0,0,1,1,0,1,0,normal
60200794,6938814,0,41572,910,0,44507,868,0,36040,30839,167,1,1491,0,157,29720,4499,1,0,301731,40503,44827,0,0,1,0,0,0,1,1,0,1,0,normal
60260610,6979145,0,41879,917,0,44718,871,0,36263,31085,168,1,1502,0,158,29745,4527,1,0,301896,40684,45163,0,0,1,0,0,0,1,1,0,1,0,normal
60316027,7026030,0,42174,922,0,45066,875,0,36430,31221,169,1,1513,0,159,29772,4544,1,0,302035,40952,45361,0,0,1,0,0,0,1,1,0,1,0,normal
